본문,label
"특히, 에너지가격 이외의 상품가격 상승에 대한 우려를 나타내고 있는 FOMC에서의 입장을 살펴볼 때, FOMC에서는 인플레이션에 대한 우려가 금리인상을 지속시킬 요인 2분기 채권형 자금의 유입으로 채권수급 상황은 긍정적이지만, 채권형 자금으로의 유입 강도는 크지 않을 것으로 보인다.",1
"즉, 채권형 자금 유입은 기대할 수 있겠으나, 경기둔화가 일시적일 것이라는 인식으로 채권형 자금유입의 추세전환을 논의하기에는 아직 이르다는 판단4월 채권시장은 시중금리 상승압력보다는 하락압력이 우세하다.",0
5월 이후에는 시중금리는 상승세를 보일 전망국내통화정책이 금리인상의 마무리 국면에 있다는 점에서 시중금리의 상승폭은 크지 않을 전망이다.,0
오전 신임 한은 총재의 취임사를 앞두고 약세로 출발한 채권시장은 이성태 신임 한은 총재의 취임사를 악재로 해석하며 금리 상승 폭을 확대했다.,1
"오전 국고채 3년물 입찰이 무난하게 소화되었으나, 신임 한은 총재의 발언에 따라 콜금리 인상 가능성이 확대되었다는 인식으로 금리 상승세가 지속되었다.",1
전주 토요일 발표된 3월 수출 실적이 두 자릿수를 기록한 것과 주식 시장의 상승세도 금리 상승 요인으로 작용했다.,1
"지표금리 5% 선이 지지선으로 작용, 캐리성 매수세 유입되며 추가 상승은 제한되었다.",0
"전일 마감호가는 국고채 3년물이 전일대비 5bp 상승한 4.98%, 5년물이 7bp 상승한 5.20%, 10년물이 5bp 상승한 5.49%를 기록했다.",1
"금주 목요일 예정된 금통위에서는 여전히 콜금리를 동결할 것이라는 예상이 많지만, 신임 한은 총재의 매파적 발언으로 예상외의 결과도 배제할 수 없으며 콜금리를 동결하더라도 추후 금리 인상을 시사하는 코멘트가 나올 가능성이 커 보인다.",1
원유 등 원자재 가격 상승과 이에 따른 인플레이션 압력으로 통화긴축 정책 지속에 대한 전망이 강화되며 금리 상승을 이끌었다.,1
신임 한은 총재의 매파적 성향과 최근의 부동산 문제 등을 고려할 때 추후 콜금리 추가 인상과 관련된 실마리가 나올 수도 있기 때문이다.,1
전일 채권시장은 금리 수준에 대한 부담과 한은의 인플레이션에 대한 선제적 대응 관련 코멘트로 금리가 소폭 상승했다.,1
이후 하반기 인플레이션 압력에 대한 선제적 대응 및 자산시장 불안에 각별히 유의하겠다는 한국은행 통화신용정책 발표가 나오면서 금리가 상승 전환되었다.,1
"그러나, 4월 금통위의 콜금리 인상가능성이 여전히 낮다는 인식과 대기매수세 유입으로 금리 상승 또한 제한되며 약보합 수준의 흐름을 보였다.",0
최근 부동산 가격에 대한 우려가 커지고 있는 상황에서 자산시장 불안에 각별히 유의하고 하반기 인플레이션에 대해 선제적으로 대응하겠다고 밝힌 한은의 발표로 콜금리 인상에 대한 우려감이 가중된 면이 있으나 여전히 시장의 예상은 4월 금통위의 콜금리 동결 쪽이 우세하여 박스권 인식에 따른 캐리성 매수 수요는 꾸준히 유입될 것으로 보인다.,0
또한 스왑 연계성으로 추정되는 증권사의 국채선물 매수가 대규모로 유입된 것도 금리 하락을 이끌었다.,0
전일 채권시장은 관망분위기가 주류를 이루었으나 장 후반 2월 산업생산 지수가 예상보다 저조할 수 있다는 루머가 돌면서 금리가 하락했다.,0
오후 들어서도 관망 분위기의 박스권 장세가 이어졌으나 장 막판 산업생산지수가 예상보다 크게 저조한 15% 내외라는 루머가 돌면서 금리가 큰 폭으로 하락했다.,0
국채선물 시장에서 외국인의 매도가 순매수로 전환된 것도 금리 하락에 일조했다.,0
신임 한은 총재의 취임 발언이 예상보다 강경하다는 평가를 받으며 콜금리 인상 가능성에 대한 우려를 강화시켰다.,1
장중 환율의 반등과 국채선물 시장에서의 외인 매도세로 약세흐름이 이어졌으나 금주 재료 확인 심리에 따른 매매 자제로 추가적인 금리 상승 또한 제한되는 모습이었다.,0
장마감까지 지루한 박스권 움직임을 보인 끝에 금리가 소폭 상승하여 마감했다.,1
"전일 마감호가는 국고채 3년물, 5년물, 10년물 모두 전일대비 2bp 상승한 4.94%, 5.17%, 5.49%를 기록했다.",1
발표되는 재료들이 시장의 예상에서 크게 벗어나지 않는다면 전반적으로 금리 상승 요인으로 작용할 가능성이 커 금리 하락보다는 상승흐름이 이어질 것으로 전망된다.,1
전날 실시된 5천억 규모의 한은 직매입이 높은 응찰률을 기록한 것이 시장의 매도심리를 반영한 것이라는 인식으로 오전 채권금리는 소폭 상승 출발했다.,1
"그러나 오전 실시된 예보채 입찰을 통해 중장기물 위주의 매수세가 확인되었고, 금리 수준의 박스권 하단 인식으로 오후 들어 저가 매수가 꾸준히 유입되며 금리 상승 폭을 줄였다.",0
다소 규모가 작다는 인식이 강했지만 한은의 국고채 직매입에 대한 기대 또한 금리 상승 폭 축소에 일조했다.,0
"다음 주까지 재료 발표에 대한 확인 심리로 관망 분위기가 지속될 것으로 판단되나, 금리 하락보다는 상승 쪽에 무게를 둘 필요가 있어 보인다.",1
"전일 채권시장은 재료 부재 인식으로 인한 관망 분위기가 지속되었으며, 2월 산업생산에 대한 루머 등으로 다소 변동성을 보인 끝에 금리가 소폭 상승했다.",1
"전일 마감호가는 국고채 3년물이 전일대비 2bp 상승한 4.92%, 5년물이 보합인 5.15%, 10년물이 1bp 상승한 5.47%를 기록했다.<금일 시황>전일 장 종료 후 한국은행이 금일 5천억 규모의 국고채 단순매입을 실시할 것임을 발표함에 따라 금일 채권시장은 소폭 강세가 예상된다.",1
전일 채권시장은 국고채 10년물의 입찰 부진에도 불구하고 환율 하락과 박스권 장세 인식으로 약세 제한되며 금리가 소폭 상승했다.,1
"그러나 10년물 국고채의 약세가 어느 정도 예상되었던 장단기 스프레드의 확대 과정으로 여겨지면서 추가적인 매도로 이어지지 않았고, 다음 주 경제지표와 FOMC 회의를 앞두고 박스권 장세 인식이 강해 저가 매수 유입되며 금리 상승 폭을 되돌리는 모습이었다.",0
재차 960원대로 하락한 환율도 채권 매수심리 호전에 일조했다.,0
지표금리가 4.80% 대에 진입한 지 하루 만에 재차 4.90% 대로 올라섰다.,1
"전일 마감호가는 국고채 3년물이 전일대비 3bp 상승한 4.91%, 국고채 5년물이 7bp 상승한 5.16%, 10년물이 6bp 상승한 5.43%를 기록했다.",1
특히 지난 월요일 국고채 5년물 입찰 부진 이후 지속되고 있는 중장기물 위주의 약세심리가 다음 주 10년물 입찰을 앞두고 강화되며 금리 상승 분위기를 이끌고 있는 모습이다.,1
오후들어 한은의 국고채 직매입 루머와 함께 주가 하락과 국채선물 시장에서의 외국인 매수세로 재차 금리 하락세로 전환되었다.,0
"이후 국고채 5년물 유찰분에 대한 수요일 입찰 부담감과 모멘텀 부재 인식으로 5년물 중심의 약세 흐름이 지속되었으나,  캐리관점의 대기매수세가 유효하여 추가적인 금리 상승은 제한되는 모습이었다.",0
금리가 이틀 연속 하락하였다.,0
장중 한국은행의 국고채 직매입 가능성에 대한 루머가 확산된 것도 금리 하락 폭을 확대하는 요인으로 작용했다.,0
"하지만, 금리 하락 속도가 너무 빠르게 진행되었다는 인식과 펀더멘탈 모멘텀 없이 지표금리 4.80% 초반의 금리 수준은 부담스럽다는 인식으로 추가적인 강세는 쉽지 않을 것으로 전망된다.",1
전일 채권시장은 한은 총재의 시장 심리를 안정시키는 우호적인 발언에 힘입어 금리가 큰 폭으로 하락하는 모습을 보였다.,0
"오전 채권시장은 전일의 매수 심리가 이어지며 금리는 소폭 하락한 수준에서 출발하였으나, 오전에 예정된 금융통화위원회에 대한 부담감으로 차익실현성 매도 물량도 상당부분 나와 금리 추가 하락은 제한되는 모습을 보였다.",1
"전일 최종호가수익률은 국고채 3년물과 5년물, 10년물 모두 전일 대비 8bp씩 하락한 4.93%, 5.10%, 5.38%를 기록하였다.",0
단기간의 금리 급등에 따른 기술적 반락 시도로 금리가 하락했으나 금리가 안정세에 진입한 것으로 판단하기에는 이르다는 시각이 대부분이다.,1
전일 채권시장은 최근 단기간의 금리 급등에 따른 기술적인 반등으로 금리가 하락했다.,0
"전일 마감호가는 국고채 3년물이 전일대비 4bp 하락한 5.01%, 5년물이 전일대비 6bp 하락한 5.18%, 국고채 10년물이 4bp 하락한 5.46%를 기록했다.",0
캐리 관점의 매수가 유입되며 금리 하락 시도 움직임이 있을 수 있으나 제한적인 수준에 그칠 가능성이 높을 것으로 전망된다,1
"2.5조 규모의 통안채 2년물 입찰 또한 2.78조 응찰, 5.02% 낙찰금리를 기록하며 부진한 모습을 보임에 따라 금리 상승에 일조하는 모습이었다.",1
우리는 시중금리의 상승속도가 이전보다는 빠르지 않을 것으로 예상되기 때문에 캐리 및반등시 매수 전략은 유효하다고 판단된다.,0
"채권시장은 펀더멘털의 상승보다는 상승속도에 더 민감할 것으로 판단되나, 기본적인 경기회복기조가 유지되는 상황에서는 추세적인 금리하락 가능성은 높지 않아보인다.",1
전일 채권시장은 경기회복 기조가 유효하다는 인식과 가격 수준에 대한 부담으로 금리가 소폭 상승했다.,1
전일 채권시장은 월말 경제지표 호조 및 3월 국고채 발행 물량 증가 루머로 금리는 4bp 가량 상승 마감하였다.,1
"오전 채권시장은 월말 경제지표 발표를 앞두고 금리에 부정적이지 않을 것이란 전망이 우세하였으나, 최근 금리 하락을 주도하였던 기관 매수가 다소 주춤함에 따라 금리는 추가 하락보다는 차익 매물이 출회되어 소폭 상승한 수준에서 출발하였다.",1
"이후 외국인과 은행의 대규모 선물 매도가 지속된 가운데, 화요일 발표될 산업생산이 두자리 수 증가할 것이란 루머와 외환시장 관련해서 3월 국고채 발행물량이 큰 폭으로 증가할 수 있다는 루머로 매수 심리가 더욱 취약한 가운데 금리는 추가 상승하였다.",1
"전일 최종호가수익률은 국고채 3년물은 전일 대비 4bp 상승한 4.87%, 5년물은 6bp 상승한 5.02%, 10년물은 4bp 상승한 5.22%를 기록하였다.",1
"최근 금리 하락을 주도하였던 예보채 대규모 순상환에 따른 수급 호조 영향력이 다소 약해진 가운데, 금리도 추가 하락에 부담을 느끼는 상황에 있어 전일 루머와 비슷한 수준의 경제 지표 발표가 된다면 금리는 추가 상승할 것으로 예상된다.",1
"한편, 금일 경제지표 수치가 루머와 다르게 원래 시장 예상대로 나오더라도 금리 하락시에 차익 매물이 지속적으로 나올 것으로 보여 금리 하락 폭은 제한될 것으로 보인다.",1
"전일 마감호가는 국고채 3년물과 5년물이 전일대비 보합인 4.83%, 4.96%, 10년물이 1bp 하락한 5.18%를 기록했다.",0
전일 채권시장은 수급 호조를 바탕으로 한 지표금리 4.70% 대 진입 시도가 금리 수준에 대한 부담감과 재경부의 낙관적인 경기전망으로 좌절되며 금리가 소폭 상승했다.,1
"그러나, 5년물 예보채 입찰이 저조한 응찰률을 기록하고 주가가 큰 폭으로 상승하면서 금리 하락 폭을 되돌렸고 정례브리핑을 통한 한덕수 부총리의 낙관적인 경기 전망이 알려지며 금리는 상승세로 전환되었다.",0
